20.300041 0.135657 98.825157 18.534998 -85.652954 -49.765053 18.535105 85.924248 -49.765053 18.535372
20.400042 0.137001 98.813515 18.626303 -85.643547 -49.762726 18.626411 85.917526 -49.762726 18.626682
20.500042 0.138352 98.801819 18.717607 -85.634094 -49.760387 18.717718 85.910774 -49.760387 18.717993
20.600042 0.139709 98.790062 18.808912 -85.624596 -49.758038 18.809025 85.903984 -49.758038 18.809303
20.700043 0.141073 98.778244 18.900217 -85.615044 -49.755676 18.900331 85.897163 -49.755676 18.900614
20.800043 0.142444 98.766373 18.991522 -85.605446 -49.753304 18.991638 85.890312 -49.753304 18.991924
20.900043 0.143822 98.754440 19.082827 -85.595802 -49.750916 19.082945 85.883423 -49.750916 19.083235
21.000044 0.145206 98.742455 19.174131 -85.586113 -49.748516 19.174252 85.876503 -49.748516 19.174545
21.100044 0.146597 98.730408 19.265436 -85.576378 -49.746105 19.265558 85.869545 -49.746105 19.265856
21.200045 0.147995 98.718300 19.356741 -85.566597 -49.743683 19.356865 85.862556 -49.743683 19.357166
21.300045 0.149399 98.706139 19.448046 -85.556770 -49.741249 19.448172 85.855537 -49.741249 19.448477
21.400045 0.150810 98.693916 19.539351 -85.546890 -49.738804 19.539478 85.848480 -49.738804 19.539787
21.500046 0.152228 98.681641 19.630655 -85.536964 -49.736347 19.630785 85.841393 -49.736347 19.631098
21.600046 0.153652 98.669304 19.721960 -85.526993 -49.733879 19.722092 85.834267 -49.733879 19.722408
21.700047 0.155083 98.656906 19.813265 -85.516975 -49.731400 19.813398 85.827110 -49.731400 19.813719
21.800047 0.156521 98.644455 19.904570 -85.506912 -49.728909 19.904705 85.819923 -49.728909 19.905029
21.900047 0.157965 98.631943 19.995874 -85.496803 -49.726406 19.996012 85.812698 -49.726406 19.996340
22.000048 0.159417 98.619377 20.087179 -85.486641 -49.723892 20.087318 85.805443 -49.723892 20.087650
22.100048 0.160875 98.606750 20.178484 -85.476433 -49.721367 20.178625 85.798149 -49.721367 20.178961
22.200048 0.162339 98.594063 20.269789 -85.466179 -49.718830 20.269932 85.790825 -49.718830 20.270271
22.300049 0.163811 98.581322 20.361094 -85.455879 -49.716282 20.361238 85.783470 -49.716282 20.361582
22.400049 0.165289 98.568520 20.452398 -85.445534 -49.713722 20.452545 85.776077 -49.713722 20.452892
22.500050 0.166774 98.555664 20.543703 -85.435143 -49.711151 20.543852 85.768654 -49.711151 20.544203
22.600050 0.168265 98.542747 20.635008 -85.424706 -49.708569 20.635159 85.761192 -49.708569 20.635513
22.700050 0.169763 98.529770 20.726313 -85.414215 -49.705975 20.726465 85.753700 -49.705975 20.726824
22.800051 0.171268 98.516739 20.817617 -85.403679 -49.703369 20.817772 85.746178 -49.703369 20.818134
22.900051 0.172780 98.503647 20.908922 -85.393097 -49.700752 20.909079 85.738617 -49.700752 20.909445
23.000051 0.174299 98.490494 21.000227 -85.382469 -49.698124 21.000385 85.731026 -49.698120 21.000755
23.100052 0.175824 98.477287 21.091532 -85.371796 -49.695480 21.091692 85.723396 -49.695477 21.092066
23.200052 0.177355 98.464020 21.182837 -85.361076 -49.692825 21.182999 85.715736 -49.692822 21.183376
23.300053 0.178894 98.450691 21.274141 -85.350304 -49.690159 21.274305 85.708046 -49.690155 21.274687
23.400053 0.180439 98.437309 21.365446 -85.339485 -49.687481 21.365612 85.700317 -49.687477 21.365997
23.500053 0.181991 98.423866 21.456751 -85.328621 -49.684792 21.456919 85.692558 -49.684788 21.457308
23.600054 0.183550 98.410370 21.548056 -85.317711 -49.682091 21.548225 85.684761 -49.682087 21.548618
23.700054 0.185116 98.396812 21.639360 -85.306755 -49.679379 21.639532 85.676933 -49.679375 21.639929
23.800055 0.186688 98.383194 21.730665 -85.295746 -49.676655 21.730839 85.669075 -49.676651 21.731239
23.900055 0.188267 98.369522 21.821970 -85.284691 -49.673920 21.822145 85.661179 -49.673916 21.822550
24.000055 0.189853 98.355789 21.913275 -85.273590 -49.671173 21.913452 85.653252 -49.671169 21.913860
24.100056 0.191445 98.341995 22.004580 -85.262444 -49.668415 22.004759 85.645287 -49.668411 22.005171
24.200056 0.193044 98.328148 22.095884 -85.251251 -49.665646 22.096066 85.637291 -49.665642 22.096481
24.300056 0.194650 98.314240 22.187189 -85.240013 -49.662865 22.187372 85.629257 -49.662861 22.187792
24.400057 0.196263 98.300270 22.278494 -85.228722 -49.660072 22.278679 85.621193 -49.660069 22.279102
24.500057 0.197882 98.286247 22.369799 -85.217384 -49.657269 22.369986 85.613098 -49.657265 22.370413
24.600058 0.199509 98.272163 22.461103 -85.206001 -49.654453 22.461292 85.604965 -49.654449 22.461723
24.700058 0.201141 98.258018 22.552408 -85.194572 -49.651627 22.552599 85.596802 -49.651619 22.553034
24.800058 0.202781 98.243820 22.643713 -85.183098 -49.648785 22.643906 85.588600 -49.648777 22.644344
24.900059 0.204428 98.229561 22.735018 -85.171570 -49.645931 22.735212 85.580368 -49.645924 22.735655
25.000059 0.206081 98.215240 22.826323 -85.159996 -49.643066 22.826519 85.572105 -49.643059 22.826965
25.100060 0.207741 98.200867 22.917627 -85.148376 -49.640190 22.917826 85.563805 -49.640182 22.918276
25.200060 0.209407 98.186432 23.008932 -85.136711 -49.637302 23.009132 85.555473 -49.637295 23.009586
25.300060 0.211081 98.171936 23.100237 -85.125000 -49.634403 23.100439 85.547104 -49.634396 23.100897
25.400061 0.212761 98.157387 23.191542 -85.113235 -49.631493 23.191746 85.538704 -49.631485 23.192207
25.500061 0.214448 98.142776 23.282846 -85.101425 -49.628571 23.283052 85.530266 -49.628563 23.283518
25.600061 0.216142 98.128105 23.374151 -85.089569 -49.625637 23.374359 85.521797 -49.625629 23.374828
25.700062 0.217842 98.113380 23.465456 -85.077667 -49.622692 23.465666 85.513298 -49.622684 23.466139
25.800062 0.219549 98.098595 23.556761 -85.065720 -49.619736 23.556973 85.504761 -49.619728 23.557449
25.900063 0.221263 98.083748 23.648066 -85.053719 -49.616768 23.648279 85.496193 -49.616760 23.648760
26.000063 0.222984 98.068848 23.739370 -85.041672 -49.613789 23.739586 85.487587 -49.613781 23.740070
26.100063 0.224712 98.053886 23.830675 -85.029579 -49.610798 23.830893 85.478951 -49.610790 23.831381
26.200064 0.226446 98.038864 23.921980 -85.017441 -49.607792 23.922199 85.470276 -49.607784 23.922691
26.300064 0.228187 98.023788 24.013285 -85.005257 -49.604774 24.013506 85.461571 -49.604767 24.014002
